English.name	Scientific.name	sheet	choice	cellcontent	value
Wild apple	Malus sylvestris	6_Objectives	Potential.for.high.quality.wood	"""++(FE)"""	7
Medlar	Mespilus spp.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Mulberry	Morus spp.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Pine - Scots pine	Pinus sylvestris L.	6_Objectives	Potential.for.high.quality.wood	"""++(FE)"""	7
Pine - Austrian pine	Pinus nigra Arn.	6_Objectives	Potential.for.high.quality.wood	"""+ (wijs)"""	6
Poplar - White poplar	Populus alba	6_Objectives	Potential.for.high.quality.wood	"""-(FTA)"""	2
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""++ (SVD)"""	7
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""(-) (SVD)"""	3
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	6_Objectives	Potential.for.high.quality.wood	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	6_Objectives	Potential.for.high.quality.wood	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	6_Objectives	Potential.for.high.quality.wood	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	6_Objectives	Potential.for.high.quality.wood	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	6_Objectives	Potential.for.high.quality.wood	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	6_Objectives	Potential.for.high.quality.wood	"""++ (SVD)"""	7
Poplar - Black poplar	Populus nigra L.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Poplar - Aspen	Populus tremula L.	6_Objectives	Potential.for.high.quality.wood	"""+(FE)"""	6
Poplar - Grey poplar	Populus x canescens (Ait.) Smith.	6_Objectives	Potential.for.high.quality.wood	"""+(FE)"""	6
Bird cherry	Prunus padus L. 	6_Objectives	Potential.for.high.quality.wood	""" -- (SVD)"""	1
Blackthorn	Prunus spinosa L.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Wild cherry	Prunus avium	6_Objectives	Potential.for.high.quality.wood	"""++ (wijs)"""	7
Bush cherry	Prunus x fruticans	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Common pear	Pyrus communis	6_Objectives	Potential.for.high.quality.wood	"""++(FE)"""	7
Oak - Sessile oak	Quercus petraea Lieblein	6_Objectives	Potential.for.high.quality.wood	"""++ (eik, wijs)"""	7
Oak - English oak	Quercus robur L.	6_Objectives	Potential.for.high.quality.wood	"""++ (eik, wijs)"""	7
Black locust	Robinia pseudoacacia	6_Objectives	Potential.for.high.quality.wood	"""++(wijs)"""	7
Buckthorn	Rhamnus cathartica L.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Alder buckthorn	Rhamnus frangula L.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Willow - White willow	Salix alba	6_Objectives	Potential.for.high.quality.wood	"""-(SVD)"""	2
Willow - Goat willow	Salix caprea	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Elder	Sambucus nigra L.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Red elder	Sambucus racemosa L.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Whitebeam	Sorbus aria	6_Objectives	Potential.for.high.quality.wood	"""-(SVD)"""	2
Rowan	Sorbus aucuparia L.	6_Objectives	Potential.for.high.quality.wood	"""++(FE)"""	7
Service tree	Sorbus domestica	6_Objectives	Potential.for.high.quality.wood	"""++(wijs)"""	7
Swedish whitebeam	Sorbus intermedia	6_Objectives	Potential.for.high.quality.wood	"""-(SVD)"""	2
Wild service tree	Sorbus torminalis	6_Objectives	Potential.for.high.quality.wood	"""++ (FE)"""	7
Western red cedar	Thuja plicata  Donn ex D. Don	6_Objectives	Potential.for.high.quality.wood	"""++(FE)"""	7
Lime - Small-leaved lime	Tilia cordata Mill.	6_Objectives	Potential.for.high.quality.wood	"""++ (FE)"""	7
Lime - Large-leaved lime	Tilia platyphyllos Scop.	6_Objectives	Potential.for.high.quality.wood	"""++ (FE)"""	7
Lime - Common lime	Tilia x europaea L.	6_Objectives	Potential.for.high.quality.wood	"""++ (FE)"""	7
Elm - Wych elm	Ulmus glabra Huds.	6_Objectives	Potential.for.high.quality.wood	"""++(FTA)"""	7
Elm - European white elm	Ulmus laevis Pallas.	6_Objectives	Potential.for.high.quality.wood	"""-(FTA)"""	2
Elm - Field elm	Ulmus minor Mill.	6_Objectives	Potential.for.high.quality.wood	"""++(FTA)"""	7
Elm spp.	Ulmus spp.	6_Objectives	Potential.for.high.quality.wood	"""-(SVD)"""	2
Wayfaring tree	Viburnum lantana	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Guelder rose	Viburnum opulus L.	6_Objectives	Potential.for.high.quality.wood	"""--(SVD)"""	1
Maple - Field maple	Acer campestre L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (wijs)"""	6
Maple - Norway maple	Acer platanoides	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (wijs)"""	6
Maple - Common maple	Acer pseudoplatanus L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (FE)"""	7
Chestnut - Horse chestnut	Aesculus hippocastanum	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""- (SVD)"""	2
Alder - Common alder	Alnus glutinosa (L.) Gaertn.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (FE,MCFG, wijs)"""	7
Alder - Grey alder	Alnus incana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (wijs)"""	7
Alder - Italian alder	Alnus cordata	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (wijs)"""	6
Birch - Silver birch	Betula pendula Roth.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG)"""	7
Birch - Downy birch	Betula pubescens Ehrh.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG)"""	7
European hornbeam	Carpinus betulus L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (FE,wijs)"""	6
Chestnut - Sweet chestnut	Castanea sativa	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (FE,MCFG)"""	7
Atlas cedar	Cedrus atlantica (Endl.) Carr	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--  (SVD)"""	1
Cornelian cherry	Cornus mas L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Dogwood	Cornus sanguinea  L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Common hazel	Corylus avellana L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (MCFG, MCNUT)"""	6
Turkish hazel	Corylus colurna	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""- (SVD)"""	2
Hawthorn	Crataegus monogyna, Crataegus laevigata	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Quince	Cydonia oblonga	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(SVD)"""	1
European spindle	Euonymus europaeus L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(-) (SVD)"""	3
European beech	Fagus sylvatica L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""- (FE)"""	2
European ash	Fraxinus excelsior L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG)"""	7
Sea buckthorn	Hippophae rhamnoides	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(SVD)"""	1
Holly	Ilex aquifolium L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(SVD)"""	1
Walnut - Black walnut	Juglans nigra	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Walnut - Common walnut	Juglans regia	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Walnut - Hybrid walnut	Juglans x intermedia	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Tulip tree	Liriodendron tulipifera	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Wild apple	Malus sylvestris	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Medlar	Mespilus spp.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(SVD)"""	1
Mulberry	Morus spp.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(SVD)"""	1
Pine - Scots pine	Pinus sylvestris L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(FE)"""	1
Pine - Austrian pine	Pinus nigra Arn.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(FE)"""	1
Poplar - White poplar	Populus alba	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG, wijs)"""	7
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+) (SVD)"""	7
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (SVD)"""	6
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (SVD)"""	7
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (SVD)"""	7
Poplar - Black poplar	Populus nigra L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG, wijs)"""	7
Poplar - Aspen	Populus tremula L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG, wijs)"""	7
Poplar - Grey poplar	Populus x canescens (Ait.) Smith.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG, wijs)"""	7
Bird cherry	Prunus padus L. 	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(wijs)"""	6
Blackthorn	Prunus spinosa L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+)(SVD)"""	7
Wild cherry	Prunus avium	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(FE)"""	6
Bush cherry	Prunus x fruticans	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+)(SVD)"""	7
Common pear	Pyrus communis	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Oak - Sessile oak	Quercus petraea Lieblein	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (eik)"""	6
Oak - English oak	Quercus robur L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+ (eik)"""	6
Black locust	Robinia pseudoacacia	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++(FE)"""	7
Buckthorn	Rhamnus cathartica L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+)(SVD)"""	7
Alder buckthorn	Rhamnus frangula L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""(+)(SVD)"""	7
Willow - White willow	Salix alba	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG, wijs)"""	7
Willow - Goat willow	Salix caprea	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++ (MCFG)"""	7
Elder	Sambucus nigra L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(SVD)"""	6
Red elder	Sambucus racemosa L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(SVD)"""	6
Whitebeam	Sorbus aria	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Rowan	Sorbus aucuparia L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(FE)"""	6
Service tree	Sorbus domestica	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(FTA)"""	2
Swedish whitebeam	Sorbus intermedia	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Wild service tree	Sorbus torminalis	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(FE)"""	2
Western red cedar	Thuja plicata  Donn ex D. Don	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""--(FE)"""	1
Lime - Small-leaved lime	Tilia cordata Mill.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(FE)"""	6
Lime - Large-leaved lime	Tilia platyphyllos Scop.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(FE)"""	6
Lime - Common lime	Tilia x europaea L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(FE)"""	6
Elm - Wych elm	Ulmus glabra Huds.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(FTA)"""	6
Elm - European white elm	Ulmus laevis Pallas.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""+(FTA)"""	6
Elm - Field elm	Ulmus minor Mill.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++(FTA)"""	7
Elm spp.	Ulmus spp.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""++(FTA)"""	7
Wayfaring tree	Viburnum lantana	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Guelder rose	Viburnum opulus L.	6_Objectives	Fast.biomass.production.and/or.usable.for.coppice	"""-(SVD)"""	2
Maple - Field maple	Acer campestre L.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (wijs)"""	1
Maple - Norway maple	Acer platanoides	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (wijs)"""	1
Maple - Common maple	Acer pseudoplatanus L.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (wijs)"""	1
Chestnut - Horse chestnut	Aesculus hippocastanum	6_Objectives	Edibility.of.nuts.and.fruits	"""- (SVD)"""	2
Alder - Common alder	Alnus glutinosa (L.) Gaertn.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Alder - Grey alder	Alnus incana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Alder - Italian alder	Alnus cordata	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Birch - Silver birch	Betula pendula Roth.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Birch - Downy birch	Betula pubescens Ehrh.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
White, Pignut, and Bitternut Hickory, among others	Carya alba, glabra en cordiformisen andere spp.	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (PVB), ++ (MCFG), + (MCNUT)"""	6.666666667
European hornbeam	Carpinus betulus L.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Chestnut - Sweet chestnut	Castanea sativa	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (FE,BLS,MCFG, MCNUT, wijs)"""	7
Atlas cedar	Cedrus atlantica (Endl.) Carr	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (wijs)"""	1
Cornelian cherry	Cornus mas L.	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (MCFG)"""	7
Dogwood	Cornus sanguinea  L.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Common hazel	Corylus avellana L.	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (PVB), ++ (LBS), ++ (MCFG, MCNUT)"""	7
Turkish hazel	Corylus colurna	6_Objectives	Edibility.of.nuts.and.fruits	"""+ (SVD)"""	6
Hawthorn	Crataegus monogyna, Crataegus laevigata	6_Objectives	Edibility.of.nuts.and.fruits	"""(+) (MCFG)"""	7
Quince	Cydonia oblonga	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (BLS), ++ (MCFG)"""	7
European spindle	Euonymus europaeus L.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
European beech	Fagus sylvatica L.	6_Objectives	Edibility.of.nuts.and.fruits	"""+ (SVD)"""	6
European ash	Fraxinus excelsior L.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Sea buckthorn	Hippophae rhamnoides	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (BLS), ++ (MCFG)"""	7
Holly	Ilex aquifolium L.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Walnut - Black walnut	Juglans nigra	6_Objectives	Edibility.of.nuts.and.fruits	"""(+) (BLS, MCFG, MCNUT)"""	7
Walnut - Common walnut	Juglans regia	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (BLS, Wal, MCFG, MCNUT)"""	7
Walnut - Hybrid walnut	Juglans x intermedia	6_Objectives	Edibility.of.nuts.and.fruits	"""-(SVD)"""	2
Tulip tree	Liriodendron tulipifera	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Wild apple	Malus sylvestris	6_Objectives	Edibility.of.nuts.and.fruits	"""-(SVD)"""	2
Medlar	Mespilus spp.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Mulberry	Morus spp.	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Pine - Scots pine	Pinus sylvestris L.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(FE)"""	1
Pine - Austrian pine	Pinus nigra Arn.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(FE)"""	1
Poplar - White poplar	Populus alba	6_Objectives	Edibility.of.nuts.and.fruits	"""--(FTA)"""	1
"Poplar - Hybrid poplar \Marilandica\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Serotina\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Robusta\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar\Regenerata\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Blauwe van Eksaarde\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Muur\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Vesten\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Oudenberg\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Grimminge\"""""	Populus interamericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Bakan\"""""	Populus asiamericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Skado\"""""	Populus asiamericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Dender\"""""	Populus asiamericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Marke\"""""	Populus asiamericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
"Poplar - Hybrid poplar \Remus\"""""	Populus euramericana	6_Objectives	Edibility.of.nuts.and.fruits	"""-- (SVD)"""	1
Poplar - Black poplar	Populus nigra L.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Poplar - Aspen	Populus tremula L.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Poplar - Grey poplar	Populus x canescens (Ait.) Smith.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Bird cherry	Prunus padus L. 	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Blackthorn	Prunus spinosa L.	6_Objectives	Edibility.of.nuts.and.fruits	"""+(SVD)"""	6
Wild cherry	Prunus avium	6_Objectives	Edibility.of.nuts.and.fruits	"""++ (PVB), ++ (BLS)"""	7
Bush cherry	Prunus x fruticans	6_Objectives	Edibility.of.nuts.and.fruits	"""+(SVD)"""	6
Common pear	Pyrus communis	6_Objectives	Edibility.of.nuts.and.fruits	"""-(FE)"""	2
Oak - Sessile oak	Quercus petraea Lieblein	6_Objectives	Edibility.of.nuts.and.fruits	"""-(SVD) ,++ (MCFG, MCNUT), ++ (Eik)"""	5.333333333
Oak - English oak	Quercus robur L.	6_Objectives	Edibility.of.nuts.and.fruits	"""-(SVD) ,++ (MCFG, MCNUT), ++ (Eik)"""	5.333333333
Black locust	Robinia pseudoacacia	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Buckthorn	Rhamnus cathartica L.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Alder buckthorn	Rhamnus frangula L.	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
Willow - White willow	Salix alba	6_Objectives	Edibility.of.nuts.and.fruits	"""--(SVD)"""	1
